event_time,hostname,parser,message,source,file_name,prefetch_ctime,prefetch_mtime,prefetch_size,prefetch_hash,prefetch_version,prefetch_file,prefetch_count
2025-10-20T18:36:01.6695961Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): WMIAPSRV.EXE Prefetch run count 15,C:\Windows\Prefetch\WMIAPSRV.EXE-CF150EEA.pf,WMIAPSRV.EXE,2025-10-20T18:36:01.6695961Z,2026-03-11T07:09:47.7266584Z,31718,0XCF150EEA,Win11 (31),WMIAPSRV.EXE-CF150EEA.pf,15
2025-10-20T18:36:11.8564973Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SVCHOST.EXE Prefetch run count 57,C:\Windows\Prefetch\SVCHOST.EXE-C5EEC15E.pf,SVCHOST.EXE,2025-10-20T18:36:11.8564973Z,2026-03-11T19:41:09.2457723Z,21700,0XC5EEC15E,Win11 (31),SVCHOST.EXE-C5EEC15E.pf,57
2025-10-20T18:36:22Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: DLLHOST.EXE Prefetch run count 7,C:\Windows\Prefetch\DLLHOST.EXE-08D3C038.pf,DLLHOST.EXE,2025-10-19T21:47:41.9020311Z,2026-01-09T09:51:57.4796611Z,22980,0X8D3C038,Win11 (31),DLLHOST.EXE-08D3C038.pf,7
2025-10-20T18:36:22Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: DLLHOST.EXE Prefetch run count 6,C:\Windows\Prefetch\DLLHOST.EXE-34E3C159.pf,DLLHOST.EXE,2025-10-20T18:36:32.3463499Z,2026-01-09T09:51:57.9561787Z,73512,0X34E3C159,Win11 (31),DLLHOST.EXE-34E3C159.pf,6
2025-10-20T18:36:25.7845418Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): WLRMDR.EXE Prefetch run count 12,C:\Windows\Prefetch\WLRMDR.EXE-8CD26CA2.pf,WLRMDR.EXE,2025-10-20T18:36:25.7845418Z,2026-03-11T21:22:12.6483048Z,39178,0X8CD26CA2,Win11 (31),WLRMDR.EXE-8CD26CA2.pf,12
2025-10-20T18:36:32.3463499Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): DLLHOST.EXE Prefetch run count 6,C:\Windows\Prefetch\DLLHOST.EXE-34E3C159.pf,DLLHOST.EXE,2025-10-20T18:36:32.3463499Z,2026-01-09T09:51:57.9561787Z,73512,0X34E3C159,Win11 (31),DLLHOST.EXE-34E3C159.pf,6
2025-10-20T18:36:43.2642725Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): USEROOBEBROKER.EXE Prefetch run count 9,C:\Windows\Prefetch\USEROOBEBROKER.EXE-F817667C.pf,USEROOBEBROKER.EXE,2025-10-20T18:36:43.2642725Z,2026-03-11T21:22:15.7751266Z,34108,0XF817667C,Win11 (31),USEROOBEBROKER.EXE-F817667C.pf,9
2025-10-20T18:36:45Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: ONEDRIVESETUP.EXE Prefetch run count 8,C:\Windows\Prefetch\ONEDRIVESETUP.EXE-01DD2113.pf,ONEDRIVESETUP.EXE,2025-10-20T18:36:55.1245116Z,2026-03-11T21:22:22.1933198Z,291450,0X1DD2113,Win11 (31),ONEDRIVESETUP.EXE-01DD2113.pf,8
2025-10-20T18:36:50.9975244Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SECURITYHEALTHSERVICE.EXE Prefetch run count 13,C:\Windows\Prefetch\SECURITYHEALTHSERVICE.EXE-35303265.pf,SECURITYHEALTHSERVICE.EXE,2025-10-20T18:36:50.9975244Z,2026-03-11T21:22:28.8346885Z,84964,0X35303265,Win11 (31),SECURITYHEALTHSERVICE.EXE-35303265.pf,13
2025-10-20T18:36:55.1245116Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): ONEDRIVESETUP.EXE Prefetch run count 8,C:\Windows\Prefetch\ONEDRIVESETUP.EXE-01DD2113.pf,ONEDRIVESETUP.EXE,2025-10-20T18:36:55.1245116Z,2026-03-11T21:22:22.1933198Z,291450,0X1DD2113,Win11 (31),ONEDRIVESETUP.EXE-01DD2113.pf,8
2025-10-20T18:37:04Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: WINDOWSTERMINAL.EXE Prefetch run count 8,C:\Windows\Prefetch\WINDOWSTERMINAL.EXE-0CAE9A63.pf,WINDOWSTERMINAL.EXE,2025-10-20T18:37:14.6254087Z,2025-11-07T14:42:34.4913445Z,175836,0XCAE9A63,Win11 (31),WINDOWSTERMINAL.EXE-0CAE9A63.pf,8
2025-10-20T18:37:14.6254087Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): WINDOWSTERMINAL.EXE Prefetch run count 8,C:\Windows\Prefetch\WINDOWSTERMINAL.EXE-0CAE9A63.pf,WINDOWSTERMINAL.EXE,2025-10-20T18:37:14.6254087Z,2025-11-07T14:42:34.4913445Z,175836,0XCAE9A63,Win11 (31),WINDOWSTERMINAL.EXE-0CAE9A63.pf,8
2025-10-20T18:37:15Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: ONEDRIVESETUP.EXE Prefetch run count 8,C:\Windows\Prefetch\ONEDRIVESETUP.EXE-01DD2113.pf,ONEDRIVESETUP.EXE,2025-10-20T18:36:55.1245116Z,2026-03-11T21:22:22.1933198Z,291450,0X1DD2113,Win11 (31),ONEDRIVESETUP.EXE-01DD2113.pf,8
2025-10-20T18:37:25Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: NOTEPAD.EXE Prefetch run count 4,C:\Windows\Prefetch\NOTEPAD.EXE-5AAF0228.pf,NOTEPAD.EXE,2025-10-20T18:37:35.3912033Z,2025-11-07T13:24:09.8812167Z,177978,0X5AAF0228,Win11 (31),NOTEPAD.EXE-5AAF0228.pf,4
2025-10-20T18:37:35.3912033Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): NOTEPAD.EXE Prefetch run count 4,C:\Windows\Prefetch\NOTEPAD.EXE-5AAF0228.pf,NOTEPAD.EXE,2025-10-20T18:37:35.3912033Z,2025-11-07T13:24:09.8812167Z,177978,0X5AAF0228,Win11 (31),NOTEPAD.EXE-5AAF0228.pf,4
2025-10-20T18:38:04.9845666Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SVCHOST.EXE Prefetch run count 9,C:\Windows\Prefetch\SVCHOST.EXE-B0B4B25A.pf,SVCHOST.EXE,2025-10-20T18:38:04.9845666Z,2026-02-28T15:12:23.9069307Z,28612,0XB0B4B25A,Win11 (31),SVCHOST.EXE-B0B4B25A.pf,9
2025-10-20T18:40:07.5158425Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): RUNTIMEBROKER.EXE Prefetch run count 2748,C:\Windows\Prefetch\RUNTIMEBROKER.EXE-FEEAFD19.pf,RUNTIMEBROKER.EXE,2025-10-20T18:40:07.5158425Z,2026-03-12T08:29:09.5574596Z,21356,0XFEEAFD19,Win11 (31),RUNTIMEBROKER.EXE-FEEAFD19.pf,2748
2025-10-20T18:41:12Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 5,C:\Windows\Prefetch\SVCHOST.EXE-C26DD1EF.pf,SVCHOST.EXE,2025-10-20T18:41:23.0589822Z,2026-03-11T21:22:00.6913292Z,80798,0XC26DD1EF,Win11 (31),SVCHOST.EXE-C26DD1EF.pf,5
2025-10-20T18:41:12Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: STARTMENUEXPERIENCEHOST.EXE Prefetch run count 4,C:\Windows\Prefetch\STARTMENUEXPERIENCEHOST.EXE-B0DF3E79.pf,STARTMENUEXPERIENCEHOST.EXE,2025-10-20T18:41:22.7434652Z,2025-11-07T15:05:15.000187Z,311502,0XB0DF3E79,Win11 (31),STARTMENUEXPERIENCEHOST.EXE-B0DF3E79.pf,4
2025-10-20T18:41:12Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SEARCHHOST.EXE Prefetch run count 3,C:\Windows\Prefetch\SEARCHHOST.EXE-398E1726.pf,SEARCHHOST.EXE,2025-10-20T18:41:22.7316694Z,2025-11-07T15:05:12.5397655Z,358422,0X398E1726,Win11 (31),SEARCHHOST.EXE-398E1726.pf,3
2025-10-20T18:41:22.7316694Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SEARCHHOST.EXE Prefetch run count 3,C:\Windows\Prefetch\SEARCHHOST.EXE-398E1726.pf,SEARCHHOST.EXE,2025-10-20T18:41:22.7316694Z,2025-11-07T15:05:12.5397655Z,358422,0X398E1726,Win11 (31),SEARCHHOST.EXE-398E1726.pf,3
2025-10-20T18:41:22.7434652Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): STARTMENUEXPERIENCEHOST.EXE Prefetch run count 4,C:\Windows\Prefetch\STARTMENUEXPERIENCEHOST.EXE-B0DF3E79.pf,STARTMENUEXPERIENCEHOST.EXE,2025-10-20T18:41:22.7434652Z,2025-11-07T15:05:15.000187Z,311502,0XB0DF3E79,Win11 (31),STARTMENUEXPERIENCEHOST.EXE-B0DF3E79.pf,4
2025-10-20T18:41:23.0589822Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SVCHOST.EXE Prefetch run count 5,C:\Windows\Prefetch\SVCHOST.EXE-C26DD1EF.pf,SVCHOST.EXE,2025-10-20T18:41:23.0589822Z,2026-03-11T21:22:00.6913292Z,80798,0XC26DD1EF,Win11 (31),SVCHOST.EXE-C26DD1EF.pf,5
2025-10-20T18:41:27Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: DLLHOST.EXE Prefetch run count 7,C:\Windows\Prefetch\DLLHOST.EXE-08D3C038.pf,DLLHOST.EXE,2025-10-19T21:47:41.9020311Z,2026-01-09T09:51:57.4796611Z,22980,0X8D3C038,Win11 (31),DLLHOST.EXE-08D3C038.pf,7
2025-10-20T18:41:27Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: DLLHOST.EXE Prefetch run count 6,C:\Windows\Prefetch\DLLHOST.EXE-34E3C159.pf,DLLHOST.EXE,2025-10-20T18:36:32.3463499Z,2026-01-09T09:51:57.9561787Z,73512,0X34E3C159,Win11 (31),DLLHOST.EXE-34E3C159.pf,6
2025-10-20T18:41:45Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 7,C:\Windows\Prefetch\SVCHOST.EXE-E3079650.pf,SVCHOST.EXE,2025-10-20T18:41:55.9254151Z,2026-01-08T12:26:15.495272Z,76284,0XE3079650,Win11 (31),SVCHOST.EXE-E3079650.pf,7
2025-10-20T18:41:55Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: NOTEPAD.EXE Prefetch run count 4,C:\Windows\Prefetch\NOTEPAD.EXE-5AAF0228.pf,NOTEPAD.EXE,2025-10-20T18:37:35.3912033Z,2025-11-07T13:24:09.8812167Z,177978,0X5AAF0228,Win11 (31),NOTEPAD.EXE-5AAF0228.pf,4
2025-10-20T18:41:55.9254151Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SVCHOST.EXE Prefetch run count 7,C:\Windows\Prefetch\SVCHOST.EXE-E3079650.pf,SVCHOST.EXE,2025-10-20T18:41:55.9254151Z,2026-01-08T12:26:15.495272Z,76284,0XE3079650,Win11 (31),SVCHOST.EXE-E3079650.pf,7
2025-10-20T18:42:51.6179725Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SVCHOST.EXE Prefetch run count 12,C:\Windows\Prefetch\SVCHOST.EXE-8F40387B.pf,SVCHOST.EXE,2025-10-20T18:42:51.6179725Z,2026-03-11T20:03:06.3098201Z,38554,0X8F40387B,Win11 (31),SVCHOST.EXE-8F40387B.pf,12
2025-10-20T18:42:58Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: NOTEPAD.EXE Prefetch run count 4,C:\Windows\Prefetch\NOTEPAD.EXE-5AAF0228.pf,NOTEPAD.EXE,2025-10-20T18:37:35.3912033Z,2025-11-07T13:24:09.8812167Z,177978,0X5AAF0228,Win11 (31),NOTEPAD.EXE-5AAF0228.pf,4
2025-10-20T18:44:56Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: WINDOWSTERMINAL.EXE Prefetch run count 8,C:\Windows\Prefetch\WINDOWSTERMINAL.EXE-0CAE9A63.pf,WINDOWSTERMINAL.EXE,2025-10-20T18:37:14.6254087Z,2025-11-07T14:42:34.4913445Z,175836,0XCAE9A63,Win11 (31),WINDOWSTERMINAL.EXE-0CAE9A63.pf,8
2025-10-20T18:46:17Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 7,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-2C610CB7.pf,MSEDGEWEBVIEW2.EXE,2025-10-20T18:46:22.202224Z,2025-11-07T14:46:40.2911347Z,492162,0X2C610CB7,Win11 (31),MSEDGEWEBVIEW2.EXE-2C610CB7.pf,7
2025-10-20T18:46:22.202224Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): MSEDGEWEBVIEW2.EXE Prefetch run count 7,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-2C610CB7.pf,MSEDGEWEBVIEW2.EXE,2025-10-20T18:46:22.202224Z,2025-11-07T14:46:40.2911347Z,492162,0X2C610CB7,Win11 (31),MSEDGEWEBVIEW2.EXE-2C610CB7.pf,7
2025-10-20T18:49:02Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: DLLHOST.EXE Prefetch run count 7,C:\Windows\Prefetch\DLLHOST.EXE-08D3C038.pf,DLLHOST.EXE,2025-10-19T21:47:41.9020311Z,2026-01-09T09:51:57.4796611Z,22980,0X8D3C038,Win11 (31),DLLHOST.EXE-08D3C038.pf,7
2025-10-20T18:49:02Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: DLLHOST.EXE Prefetch run count 6,C:\Windows\Prefetch\DLLHOST.EXE-34E3C159.pf,DLLHOST.EXE,2025-10-20T18:36:32.3463499Z,2026-01-09T09:51:57.9561787Z,73512,0X34E3C159,Win11 (31),DLLHOST.EXE-34E3C159.pf,6
2025-10-20T18:49:04Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 7,C:\Windows\Prefetch\SVCHOST.EXE-E3079650.pf,SVCHOST.EXE,2025-10-20T18:41:55.9254151Z,2026-01-08T12:26:15.495272Z,76284,0XE3079650,Win11 (31),SVCHOST.EXE-E3079650.pf,7
2025-10-20T18:49:13Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: NETSH.EXE Prefetch run count 7,C:\Windows\Prefetch\NETSH.EXE-355423B0.pf,NETSH.EXE,2025-10-19T21:48:56.8531237Z,2026-01-28T09:35:38.4482976Z,106000,0X355423B0,Win11 (31),NETSH.EXE-355423B0.pf,7
2025-10-20T18:49:14Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: HOSTNAME.EXE Prefetch run count 7,C:\Windows\Prefetch\HOSTNAME.EXE-83151131.pf,HOSTNAME.EXE,2025-10-19T21:48:57.495954Z,2026-01-28T09:35:38.7810874Z,14954,0X83151131,Win11 (31),HOSTNAME.EXE-83151131.pf,7
2025-10-20T18:49:15Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: NETSH.EXE Prefetch run count 8,C:\Windows\Prefetch\NETSH.EXE-59756CAC.pf,NETSH.EXE,2025-10-19T21:49:00.7940147Z,2026-01-28T09:35:41.3784617Z,69392,0X59756CAC,Win11 (31),NETSH.EXE-59756CAC.pf,8
2025-10-20T18:49:21Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 6,C:\Windows\Prefetch\SVCHOST.EXE-878BB33C.pf,SVCHOST.EXE,2025-10-20T18:49:31.2343589Z,2026-01-28T09:35:54.0080148Z,51938,0X878BB33C,Win11 (31),SVCHOST.EXE-878BB33C.pf,6
2025-10-20T18:49:31.2343589Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SVCHOST.EXE Prefetch run count 6,C:\Windows\Prefetch\SVCHOST.EXE-878BB33C.pf,SVCHOST.EXE,2025-10-20T18:49:31.2343589Z,2026-01-28T09:35:54.0080148Z,51938,0X878BB33C,Win11 (31),SVCHOST.EXE-878BB33C.pf,6
2025-10-20T18:49:38Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SHELLEXPERIENCEHOST.EXE Prefetch run count 5,C:\Windows\Prefetch\SHELLEXPERIENCEHOST.EXE-96A8360F.pf,SHELLEXPERIENCEHOST.EXE,2025-10-20T18:49:49.0341253Z,2025-11-07T17:11:23.3248451Z,168000,0X96A8360F,Win11 (31),SHELLEXPERIENCEHOST.EXE-96A8360F.pf,5
2025-10-20T18:49:49.0341253Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SHELLEXPERIENCEHOST.EXE Prefetch run count 5,C:\Windows\Prefetch\SHELLEXPERIENCEHOST.EXE-96A8360F.pf,SHELLEXPERIENCEHOST.EXE,2025-10-20T18:49:49.0341253Z,2025-11-07T17:11:23.3248451Z,168000,0X96A8360F,Win11 (31),SHELLEXPERIENCEHOST.EXE-96A8360F.pf,5
2025-10-20T18:49:49.8838353Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): CVTRES.EXE Prefetch run count 23,C:\Windows\Prefetch\CVTRES.EXE-84F07AF8.pf,CVTRES.EXE,2025-10-20T18:49:49.8838353Z,2025-11-07T14:33:16.0467862Z,16844,0X84F07AF8,Win11 (31),CVTRES.EXE-84F07AF8.pf,23
2025-10-20T18:49:49.9057476Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): CSC.EXE Prefetch run count 23,C:\Windows\Prefetch\CSC.EXE-064435F2.pf,CSC.EXE,2025-10-20T18:49:49.9057476Z,2025-11-07T14:33:16.0525994Z,63572,0X64435F2,Win11 (31),CSC.EXE-064435F2.pf,23
2025-10-20T18:49:51.1368391Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): WINRSHOST.EXE Prefetch run count 23,C:\Windows\Prefetch\WINRSHOST.EXE-CD8AC3F7.pf,WINRSHOST.EXE,2025-10-20T18:49:51.1368391Z,2025-11-07T14:33:19.6469481Z,17910,0XCD8AC3F7,Win11 (31),WINRSHOST.EXE-CD8AC3F7.pf,23
2025-10-20T18:49:53Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: VDSLDR.EXE Prefetch run count 10,C:\Windows\Prefetch\VDSLDR.EXE-35269815.pf,VDSLDR.EXE,2025-10-19T21:48:35.9906371Z,2026-03-11T07:35:56.8495789Z,26532,0X35269815,Win11 (31),VDSLDR.EXE-35269815.pf,10
2025-10-20T18:50:10Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: NETSH.EXE Prefetch run count 7,C:\Windows\Prefetch\NETSH.EXE-355423B0.pf,NETSH.EXE,2025-10-19T21:48:56.8531237Z,2026-01-28T09:35:38.4482976Z,106000,0X355423B0,Win11 (31),NETSH.EXE-355423B0.pf,7
2025-10-20T18:50:11Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: HOSTNAME.EXE Prefetch run count 7,C:\Windows\Prefetch\HOSTNAME.EXE-83151131.pf,HOSTNAME.EXE,2025-10-19T21:48:57.495954Z,2026-01-28T09:35:38.7810874Z,14954,0X83151131,Win11 (31),HOSTNAME.EXE-83151131.pf,7
2025-10-20T18:50:22Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: NETSH.EXE Prefetch run count 8,C:\Windows\Prefetch\NETSH.EXE-59756CAC.pf,NETSH.EXE,2025-10-19T21:49:00.7940147Z,2026-01-28T09:35:41.3784617Z,69392,0X59756CAC,Win11 (31),NETSH.EXE-59756CAC.pf,8
2025-10-20T18:50:30.1561408Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SVCHOST.EXE Prefetch run count 13,C:\Windows\Prefetch\SVCHOST.EXE-4CAD656A.pf,SVCHOST.EXE,2025-10-20T18:50:30.1561408Z,2026-02-28T15:10:02.2170622Z,21664,0X4CAD656A,Win11 (31),SVCHOST.EXE-4CAD656A.pf,13
2025-10-20T18:50:44Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 9,C:\Windows\Prefetch\SVCHOST.EXE-B0B4B25A.pf,SVCHOST.EXE,2025-10-20T18:38:04.9845666Z,2026-02-28T15:12:23.9069307Z,28612,0XB0B4B25A,Win11 (31),SVCHOST.EXE-B0B4B25A.pf,9
2025-10-20T18:51:26.8311365Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): MONOTIFICATIONUX.EXE Prefetch run count 26,C:\Windows\Prefetch\MONOTIFICATIONUX.EXE-2B1ED6FE.pf,MONOTIFICATIONUX.EXE,2025-10-20T18:51:26.8311365Z,2026-03-12T06:10:22.0962199Z,60604,0X2B1ED6FE,Win11 (31),MONOTIFICATIONUX.EXE-2B1ED6FE.pf,26
2025-10-20T18:53:51Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 7,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-2C610CB7.pf,MSEDGEWEBVIEW2.EXE,2025-10-20T18:46:22.202224Z,2025-11-07T14:46:40.2911347Z,492162,0X2C610CB7,Win11 (31),MSEDGEWEBVIEW2.EXE-2C610CB7.pf,7
2025-10-20T18:59:00Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SECURITYHEALTHSETUP.EXE Prefetch run count 3,C:\Windows\Prefetch\SECURITYHEALTHSETUP.EXE-AE9B172F.pf,SECURITYHEALTHSETUP.EXE,2025-10-20T18:59:00.4820565Z,2026-02-27T16:53:58.2978295Z,244120,0XAE9B172F,Win11 (31),SECURITYHEALTHSETUP.EXE-AE9B172F.pf,3
2025-10-20T18:59:00.4820565Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SECURITYHEALTHSETUP.EXE Prefetch run count 3,C:\Windows\Prefetch\SECURITYHEALTHSETUP.EXE-AE9B172F.pf,SECURITYHEALTHSETUP.EXE,2025-10-20T18:59:00.4820565Z,2026-02-27T16:53:58.2978295Z,244120,0XAE9B172F,Win11 (31),SECURITYHEALTHSETUP.EXE-AE9B172F.pf,3
2025-10-20T18:59:01.5045451Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): VSSVC.EXE Prefetch run count 36,C:\Windows\Prefetch\VSSVC.EXE-206E55B3.pf,VSSVC.EXE,2025-10-20T18:59:01.5045451Z,2026-03-12T08:19:18.1219442Z,32948,0X206E55B3,Win11 (31),VSSVC.EXE-206E55B3.pf,36
2025-10-20T18:59:01.5808379Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SVCHOST.EXE Prefetch run count 35,C:\Windows\Prefetch\SVCHOST.EXE-38BE90DD.pf,SVCHOST.EXE,2025-10-20T18:59:01.5808379Z,2026-03-12T08:19:19.9152754Z,27660,0X38BE90DD,Win11 (31),SVCHOST.EXE-38BE90DD.pf,35
2025-10-20T18:59:32.3197022Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SECURITYHEALTHHOST.EXE Prefetch run count 33,C:\Windows\Prefetch\SECURITYHEALTHHOST.EXE-CD4F0597.pf,SECURITYHEALTHHOST.EXE,2025-10-20T18:59:32.3197022Z,2025-11-07T14:52:01.6724103Z,40744,0XCD4F0597,Win11 (31),SECURITYHEALTHHOST.EXE-CD4F0597.pf,33
2025-10-20T19:03:55.6203183Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): TRUSTEDINSTALLER.EXE Prefetch run count 131,C:\Windows\Prefetch\TRUSTEDINSTALLER.EXE-B018CCBF.pf,TRUSTEDINSTALLER.EXE,2025-10-20T19:03:55.6203183Z,2026-03-12T06:10:34.16771Z,23862,0XB018CCBF,Win11 (31),TRUSTEDINSTALLER.EXE-B018CCBF.pf,131
2025-10-20T19:03:55.7144611Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): TIWORKER.EXE Prefetch run count 32,C:\Windows\Prefetch\TIWORKER.EXE-410FCE7D.pf,TIWORKER.EXE,2025-10-20T19:03:55.7144611Z,2025-11-07T23:29:30.2450308Z,427868,0X410FCE7D,Win11 (31),TIWORKER.EXE-410FCE7D.pf,32
2025-10-20T20:29:09Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SIHOST.EXE Prefetch run count 5,C:\Windows\Prefetch\SIHOST.EXE-F66A4D44.pf,SIHOST.EXE,2025-10-20T20:29:19.7785619Z,2026-02-28T15:10:23.6281062Z,163342,0XF66A4D44,Win11 (31),SIHOST.EXE-F66A4D44.pf,5
2025-10-20T20:29:09Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 5,C:\Windows\Prefetch\SVCHOST.EXE-266A31E3.pf,SVCHOST.EXE,2025-10-20T20:29:19.8389767Z,2026-02-28T15:10:23.7238461Z,27022,0X266A31E3,Win11 (31),SVCHOST.EXE-266A31E3.pf,5
2025-10-20T20:29:09Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 4,C:\Windows\Prefetch\SVCHOST.EXE-51B8BAFB.pf,SVCHOST.EXE,2025-10-20T20:29:19.8610911Z,2026-02-28T15:10:23.8076819Z,136060,0X51B8BAFB,Win11 (31),SVCHOST.EXE-51B8BAFB.pf,4
2025-10-20T20:29:09Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 6,C:\Windows\Prefetch\SVCHOST.EXE-2CFA3DE9.pf,SVCHOST.EXE,2025-10-20T20:29:19.5651208Z,2026-02-28T15:10:23.2405491Z,32032,0X2CFA3DE9,Win11 (31),SVCHOST.EXE-2CFA3DE9.pf,6
2025-10-20T20:29:09Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 5,C:\Windows\Prefetch\SVCHOST.EXE-B1DC062C.pf,SVCHOST.EXE,2025-10-20T20:29:19.8107572Z,2026-02-28T15:10:23.6162647Z,67730,0XB1DC062C,Win11 (31),SVCHOST.EXE-B1DC062C.pf,5
2025-10-20T20:29:19.5651208Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SVCHOST.EXE Prefetch run count 6,C:\Windows\Prefetch\SVCHOST.EXE-2CFA3DE9.pf,SVCHOST.EXE,2025-10-20T20:29:19.5651208Z,2026-02-28T15:10:23.2405491Z,32032,0X2CFA3DE9,Win11 (31),SVCHOST.EXE-2CFA3DE9.pf,6
2025-10-20T20:29:19.7785619Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SIHOST.EXE Prefetch run count 5,C:\Windows\Prefetch\SIHOST.EXE-F66A4D44.pf,SIHOST.EXE,2025-10-20T20:29:19.7785619Z,2026-02-28T15:10:23.6281062Z,163342,0XF66A4D44,Win11 (31),SIHOST.EXE-F66A4D44.pf,5
2025-10-20T20:29:19.8107572Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): SVCHOST.EXE Prefetch run count 5,C:\Windows\Prefetch\SVCHOST.EXE-B1DC062C.pf,SVCHOST.EXE,2025-10-20T20:29:19.8107572Z,2026-02-28T15:10:23.6162647Z,67730,0XB1DC062C,Win11 (31),SVCHOST.EXE-B1DC062C.pf,5
